subject_id	subject_label	predicate_id	object_id	mapping_justification
GO:0106423	tubulin-tyrosine carboxypeptidase	oio:hasDbXref	EC:3.4.17.17	semapv:ManualMappingCuration
GO:0106423	tubulin-tyrosine carboxypeptidase	oio:hasDbXref	RHEA:57444	semapv:ManualMappingCuration
GO:0106425	3,4-dihydroxyphenylacetaldehyde synthase activity	oio:hasDbXref	EC:4.1.1.107	semapv:ManualMappingCuration
GO:0106425	3,4-dihydroxyphenylacetaldehyde synthase activity	oio:hasDbXref	RHEA:55524	semapv:ManualMappingCuration
GO:0106429	11-cis-retinol dehydrogenase	oio:hasDbXref	EC:1.1.1.315	semapv:ManualMappingCuration
GO:0106429	11-cis-retinol dehydrogenase	oio:hasDbXref	RHEA:55668	semapv:ManualMappingCuration
GO:0106430	dihydroorotate dehydrogenase (quinone) activity	oio:hasDbXref	EC:1.3.5.2	semapv:ManualMappingCuration
GO:0106430	dihydroorotate dehydrogenase (quinone) activity	oio:hasDbXref	RHEA:30187	semapv:ManualMappingCuration
GO:0106431	N6-methyl-(d)ATP hydrolase activity	skos:narrowMatch	RHEA:67604	semapv:ManualMappingCuration
GO:0106431	N6-methyl-(d)ATP hydrolase activity	skos:narrowMatch	RHEA:67608	semapv:ManualMappingCuration
GO:0106433	O6-methyl-dGTP hydrolase activity	oio:hasDbXref	RHEA:67600	semapv:ManualMappingCuration
GO:0106435	carboxylesterase activity	oio:hasDbXref	EC:3.1.1.1	semapv:ManualMappingCuration
GO:0106435	carboxylesterase activity	oio:hasDbXref	MetaCyc:CARBOXYLESTERASE-RXN	semapv:ManualMappingCuration
GO:0106435	carboxylesterase activity	oio:hasDbXref	RHEA:21164	semapv:ManualMappingCuration
GO:0106436	glutathione-dependent sulfide quinone oxidoreductase activity	oio:hasDbXref	EC:1.8.5.8	semapv:ManualMappingCuration
GO:0106436	glutathione-dependent sulfide quinone oxidoreductase activity	oio:hasDbXref	RHEA:55156	semapv:ManualMappingCuration
GO:0106437	protein-glutamic acid ligase activity, initiating	oio:hasDbXref	Rhea:60144	semapv:ManualMappingCuration
GO:0106438	protein-glutamic acid ligase activity, elongating	oio:hasDbXref	Rhea:60148	semapv:ManualMappingCuration
GO:0106439	L-lysine:L-arginine antiporter activity	oio:hasDbXref	RHEA:70827	semapv:ManualMappingCuration
GO:0110050	deaminated glutathione amidase activity	oio:hasDbXref	EC:3.5.1.128	semapv:ManualMappingCuration
GO:0110050	deaminated glutathione amidase activity	oio:hasDbXref	RHEA:54532	semapv:ManualMappingCuration
GO:0110130	ribitol-5-phosphatase activity	oio:hasDbXref	RHEA:47648	semapv:ManualMappingCuration
GO:0110148	obsolete biomineralization	oio:hasDbXref	Wikipedia:Biomineralization	semapv:ManualMappingCuration
GO:0110152	RNA NAD+-cap (NAD+-forming) hydrolase activity	oio:hasDbXref	RHEA:60880	semapv:ManualMappingCuration
GO:0110153	RNA NAD-cap (NMN-forming) hydrolase activity	oio:hasDbXref	RHEA:60876	semapv:ManualMappingCuration
GO:0120092	crotonyl-CoA hydratase activity	oio:hasDbXref	RHEA:45584	semapv:ManualMappingCuration
GO:0120108	DNA-3'-diphospho-5'-guanosine diphosphatase	oio:hasDbXref	EC:3.6.1.72	semapv:ManualMappingCuration
GO:0120108	DNA-3'-diphospho-5'-guanosine diphosphatase	oio:hasDbXref	RHEA:52140	semapv:ManualMappingCuration
GO:0120136	dUMP kinase activity	oio:hasDbXref	RHEA:30655	semapv:ManualMappingCuration
GO:0120147	formylglycine-generating oxidase activity	oio:hasDbXref	EC:1.8.3.7	semapv:ManualMappingCuration
GO:0120147	formylglycine-generating oxidase activity	oio:hasDbXref	MetaCyc:RXN-16226	semapv:ManualMappingCuration
GO:0120147	formylglycine-generating oxidase activity	oio:hasDbXref	RHEA:51152	semapv:ManualMappingCuration
GO:0120159	rRNA pseudouridine synthase activity	oio:hasDbXref	RHEA:54568	semapv:ManualMappingCuration
GO:0120204	methylcytosine to 5-glyceryl-methylcytosine dioxygenase activity	skos:narrowMatch	RHEA:60132	semapv:ManualMappingCuration
GO:0120204	methylcytosine to 5-glyceryl-methylcytosine dioxygenase activity	skos:narrowMatch	RHEA:60136	semapv:ManualMappingCuration
GO:0120241	2-iminobutanoate/2-iminopropanoate deaminase	oio:hasDbXref	EC:3.5.99.10	semapv:ManualMappingCuration
GO:0120242	2-iminobutanoate deaminase activity	oio:hasDbXref	KEGG_REACTION:R11098	semapv:ManualMappingCuration
GO:0120242	2-iminobutanoate deaminase activity	oio:hasDbXref	MetaCyc:RXN-15123	semapv:ManualMappingCuration
GO:0120242	2-iminobutanoate deaminase activity	oio:hasDbXref	RHEA:39975	semapv:ManualMappingCuration
GO:0120243	2-iminopropanoate deaminase activity	oio:hasDbXref	KEGG_REACTION:R11099	semapv:ManualMappingCuration
GO:0120243	2-iminopropanoate deaminase activity	oio:hasDbXref	MetaCyc:RXN-15127	semapv:ManualMappingCuration
GO:0120243	2-iminopropanoate deaminase activity	oio:hasDbXref	RHEA:40671	semapv:ManualMappingCuration
GO:0120250	fatty acid omega-hydroxylase activity	oio:hasDbXref	RHEA:39023	semapv:ManualMappingCuration
GO:0120258	peptidyl-threonine O-acetylation	oio:hasDbXref	RESID:AA0364	semapv:ManualMappingCuration
GO:0120294	peptide serotonyltransferase activity	oio:hasDbXref	RHEA:66552	semapv:ManualMappingCuration
GO:0120296	peptide dopaminyltransferase activity	oio:hasDbXref	RHEA:66556	semapv:ManualMappingCuration
GO:0120298	peptide noradrenalinyltransferase activity	oio:hasDbXref	RHEA:66560	semapv:ManualMappingCuration
GO:0120299	peptide histaminyltransferase activity	oio:hasDbXref	RHEA:66564	semapv:ManualMappingCuration
GO:0120300	peptide lactyltransferase activity	oio:hasDbXref	RHEA:61996	semapv:ManualMappingCuration
GO:0120307	Hechtian strand	oio:hasDbXref	Wikipedia:Hechtian_strand	semapv:ManualMappingCuration
GO:0120319	long-chain fatty acid omega-1 hydroxylase activity	oio:hasDbXref	RHEA:60936	semapv:ManualMappingCuration
GO:0120328	ATP-dependent DNA (cytosine-5-)-methyltransferase activity	oio:hasDbXref	RHEA:68984	semapv:ManualMappingCuration
GO:0140064	peptide crotonyltransferase activity	oio:hasDbXref	RHEA:53908	semapv:ManualMappingCuration
GO:0140065	peptide butyryltransferase activity	oio:hasDbXref	RHEA:53912	semapv:ManualMappingCuration
GO:0140078	class I DNA-(apurinic or apyrimidinic site) endonuclease activity	oio:hasDbXref	EC:4.2.99.18	semapv:ManualMappingCuration
GO:0140078	class I DNA-(apurinic or apyrimidinic site) endonuclease activity	oio:hasDbXref	MetaCyc:4.2.99.18-RXN	semapv:ManualMappingCuration
GO:0140078	class I DNA-(apurinic or apyrimidinic site) endonuclease activity	oio:hasDbXref	RHEA:66592	semapv:ManualMappingCuration
GO:0140078	class I DNA-(apurinic or apyrimidinic site) endonuclease activity	oio:hasDbXref	Wikipedia:AP_endonuclease	semapv:ManualMappingCuration
GO:0140080	class III/IV DNA-(apurinic or apyrimidinic site) endonuclease activity	oio:hasDbXref	Wikipedia:AP_endonuclease	semapv:ManualMappingCuration
GO:0140111	[choline trimethylamine-lyase]-activating enzyme activity	oio:hasDbXref	MetaCyc:RXN-16470	semapv:ManualMappingCuration
GO:0140211	folic acid:proton symporter activity	oio:hasDbXref	TC:2.A.1.50.1	semapv:ManualMappingCuration
GO:0140267	symbiont entry into host cell via permeabilization of host membrane	oio:hasDbXref	VZ:985 "Viral penetration via permeabilization of host membrane"	semapv:ManualMappingCuration
GO:0140282	carbon-nitrogen ligase activity on lipid II	oio:hasDbXref	EC:6.3.5.13	semapv:ManualMappingCuration
GO:0140282	carbon-nitrogen ligase activity on lipid II	oio:hasDbXref	RHEA:57928	semapv:ManualMappingCuration
GO:0140326	ATPase-coupled intramembrane lipid transporter activity	oio:hasDbXref	EC:7.6.2.1	semapv:ManualMappingCuration
GO:0140326	ATPase-coupled intramembrane lipid transporter activity	oio:hasDbXref	MetaCyc:3.6.3.1-RXN	semapv:ManualMappingCuration
GO:0140358	P-type transmembrane transporter activity	oio:hasDbXref	TC:3.A.3	semapv:ManualMappingCuration
GO:0140358	P-type transmembrane transporter activity	oio:hasDbXref	Wikipedia:P-type_ATPase	semapv:ManualMappingCuration
GO:0140359	ABC-type transporter activity	oio:hasDbXref	TC:3.A.1	semapv:ManualMappingCuration
GO:0140359	ABC-type transporter activity	oio:hasDbXref	Wikipedia:ATP-binding_cassette_transporter	semapv:ManualMappingCuration
GO:0140381	4-hydroxytryptamine 4-phosphate methyltransferase activity	oio:hasDbXref	EC:2.1.1.345	semapv:ManualMappingCuration
GO:0140381	4-hydroxytryptamine 4-phosphate methyltransferase activity	oio:hasDbXref	RHEA:55568	semapv:ManualMappingCuration
GO:0140382	tryptamine 4-monooxygenase activity	oio:hasDbXref	EC:1.14.99.59	semapv:ManualMappingCuration
GO:0140382	tryptamine 4-monooxygenase activity	oio:hasDbXref	RHEA:15865	semapv:ManualMappingCuration
GO:0140383	4-hydroxytryptamine kinase activity	oio:hasDbXref	EC:2.7.1.222	semapv:ManualMappingCuration
GO:0140383	4-hydroxytryptamine kinase activity	oio:hasDbXref	RHEA:55564	semapv:ManualMappingCuration
GO:0140393	norsolorinic acid ketoreductase activity	oio:hasDbXref	EC:1.1.1.349	semapv:ManualMappingCuration
GO:0140393	norsolorinic acid ketoreductase activity	oio:hasDbXref	KEGG_REACTION:R10309	semapv:ManualMappingCuration
GO:0140393	norsolorinic acid ketoreductase activity	oio:hasDbXref	MetaCyc:RXN-9480	semapv:ManualMappingCuration
GO:0140393	norsolorinic acid ketoreductase activity	oio:hasDbXref	RHEA:35447	semapv:ManualMappingCuration
GO:0140394	ABC-type azole transporter activity	oio:hasDbXref	RHEA:33503	semapv:ManualMappingCuration
GO:0140395	averantin hydroxylase activity	oio:hasDbXref	EC:1.14.14.116	semapv:ManualMappingCuration
GO:0140395	averantin hydroxylase activity	oio:hasDbXref	MetaCyc:RXN-9482	semapv:ManualMappingCuration
GO:0140395	averantin hydroxylase activity	oio:hasDbXref	RHEA:35575	semapv:ManualMappingCuration
GO:0140396	5'-hydroxyaverantin dehydrogenase activity	oio:hasDbXref	EC:1.1.1.352	semapv:ManualMappingCuration
GO:0140396	5'-hydroxyaverantin dehydrogenase activity	oio:hasDbXref	RHEA:35475	semapv:ManualMappingCuration
GO:0140397	versiconal hemiacetal acetate esterase activity	oio:hasDbXref	EC:3.1.1.94	semapv:ManualMappingCuration
GO:0140397	versiconal hemiacetal acetate esterase activity	oio:hasDbXref	MetaCyc:RXN-9488	semapv:ManualMappingCuration
GO:0140397	versiconal hemiacetal acetate esterase activity	oio:hasDbXref	MetaCyc:RXN-9493	semapv:ManualMappingCuration
GO:0140397	versiconal hemiacetal acetate esterase activity	oio:hasDbXref	RHEA:35715	semapv:ManualMappingCuration
GO:0140398	versicolorin B desaturase activity	oio:hasDbXref	KEGG_REACTION:R10479	semapv:ManualMappingCuration
GO:0140398	versicolorin B desaturase activity	oio:hasDbXref	MetaCyc:RXN-9495	semapv:ManualMappingCuration
GO:0140398	versicolorin B desaturase activity	oio:hasDbXref	RHEA:35743	semapv:ManualMappingCuration
GO:0140399	aflatoxin B synthase activity	oio:hasDbXref	EC:1.14.14.117	semapv:ManualMappingCuration
GO:0140399	aflatoxin B synthase activity	oio:hasDbXref	MetaCyc:RXN-9497	semapv:ManualMappingCuration
GO:0140399	aflatoxin B synthase activity	oio:hasDbXref	MetaCyc:RXN-9502	semapv:ManualMappingCuration
GO:0140399	aflatoxin B synthase activity	oio:hasDbXref	RHEA:35759	semapv:ManualMappingCuration
GO:0140439	protein-cysteine S-stearoyltransferase activity	oio:hasDbXref	RHEA:59740	semapv:ManualMappingCuration
GO:0140440	protein-cysteine S-oleoyltransferase activity	oio:hasDbXref	RHEA:59744	semapv:ManualMappingCuration
GO:0140441	protein-cysteine S-arachidonoyltransferase activity	oio:hasDbXref	RHEA:59748	semapv:ManualMappingCuration
GO:0140467	integrated stress response signaling	oio:hasDbXref	Wikipedia:Integrated_stress_response	semapv:ManualMappingCuration
GO:0140481	ABC-type iron-sulfur cluster transporter activity	oio:hasDbXref	TC:3.A.1.210.1	semapv:ManualMappingCuration
GO:0140485	5-aminolevulinic acid transmembrane transporter activity	oio:hasDbXref	RHEA:64816	semapv:ManualMappingCuration
GO:0140552	TEAD-YAP complex	oio:hasDbXref	CORUM:2870	semapv:ManualMappingCuration
GO:0140560	xylosyl alpha-1,3-xylosyltransferase activity	oio:hasDbXref	EC:2.4.2.62	semapv:ManualMappingCuration
GO:0140560	xylosyl alpha-1,3-xylosyltransferase activity	oio:hasDbXref	RHEA:22820	semapv:ManualMappingCuration
GO:0140561	EGF-domain serine glucosyltransferase activity	oio:hasDbXref	EC:2.4.1.376	semapv:ManualMappingCuration
GO:0140561	EGF-domain serine glucosyltransferase activity	oio:hasDbXref	RHEA:58116	semapv:ManualMappingCuration
GO:0140562	EGF-domain serine xylosyltransferase activity	oio:hasDbXref	EC:2.4.2.63	semapv:ManualMappingCuration
GO:0140562	EGF-domain serine xylosyltransferase activity	oio:hasDbXref	RHEA:62016	semapv:ManualMappingCuration
GO:0140563	UDP-D-xylose:beta-D-glucoside alpha-1,3-D-xylosyltransferase activity	oio:hasDbXref	EC:2.4.2.42	semapv:ManualMappingCuration
GO:0140563	UDP-D-xylose:beta-D-glucoside alpha-1,3-D-xylosyltransferase activity	oio:hasDbXref	RHEA:56064	semapv:ManualMappingCuration
GO:0140567	membrane protein dislocase activity	skos:narrowMatch	RHEA:66168	semapv:ManualMappingCuration
GO:0140571	transmembrane ascorbate ferrireductase activity	oio:hasDbXref	EC:7.2.1.3	semapv:ManualMappingCuration
GO:0140571	transmembrane ascorbate ferrireductase activity	oio:hasDbXref	MetaCyc:RXN-15598	semapv:ManualMappingCuration
GO:0140571	transmembrane ascorbate ferrireductase activity	oio:hasDbXref	RHEA:30403	semapv:ManualMappingCuration
GO:0140575	transmembrane monodehydroascorbate reductase activity	oio:hasDbXref	RHEA:66524	semapv:ManualMappingCuration
GO:0140581	P-type monovalent copper transporter activity	oio:hasDbXref	EC:7.2.2.8	semapv:ManualMappingCuration
GO:0140581	P-type monovalent copper transporter activity	oio:hasDbXref	MetaCyc:RXN-14455	semapv:ManualMappingCuration
GO:0140581	P-type monovalent copper transporter activity	oio:hasDbXref	RHEA:25792	semapv:ManualMappingCuration
GO:0140613	P-type manganese transporter activity	oio:hasDbXref	MetaCyc:RXN-20940	semapv:ManualMappingCuration
GO:0140613	P-type manganese transporter activity	oio:hasDbXref	RHEA:66820	semapv:ManualMappingCuration
GO:0140616	iodotyrosine deiodinase activity	oio:hasDbXref	EC:1.21.1.1	semapv:ManualMappingCuration
GO:0140616	iodotyrosine deiodinase activity	oio:hasDbXref	RHEA:32479	semapv:ManualMappingCuration
GO:0140618	ferric-chelate reductase (NADH) activity	oio:hasDbXref	EC:1.16.1.7	semapv:ManualMappingCuration
GO:0140618	ferric-chelate reductase (NADH) activity	oio:hasDbXref	MetaCyc:FERRIC-CHELATE-REDUCTASE-RXN	semapv:ManualMappingCuration
GO:0140618	ferric-chelate reductase (NADH) activity	oio:hasDbXref	RHEA:15061	semapv:ManualMappingCuration
GO:0140626	opioid growth factor receptor signaling pathway	oio:hasDbXref	Wikipedia:OGFr	semapv:ManualMappingCuration
GO:0140626	opioid growth factor receptor signaling pathway	oio:hasDbXref	Wikipedia:Opioid_receptor	semapv:ManualMappingCuration
GO:0140643	hydroxymethylglutaryl-CoA reductase (NADH) activity	oio:hasDbXref	EC:1.1.1.88	semapv:ManualMappingCuration
GO:0140643	hydroxymethylglutaryl-CoA reductase (NADH) activity	oio:hasDbXref	KEGG_REACTION:R02081	semapv:ManualMappingCuration
GO:0140643	hydroxymethylglutaryl-CoA reductase (NADH) activity	oio:hasDbXref	MetaCyc:HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN	semapv:ManualMappingCuration
GO:0140643	hydroxymethylglutaryl-CoA reductase (NADH) activity	oio:hasDbXref	RHEA:14833	semapv:ManualMappingCuration
GO:0140645	neutrophic extracellular trap formation	oio:hasDbXref	http://purl.obolibrary.org/obo/TXPO_0002149	semapv:ManualMappingCuration
GO:0140647	P450-containing electron transport chain	oio:hasDbXref	Wikipedia:P450-containing_systems	semapv:ManualMappingCuration
GO:0140679	ABC-type sodium transporter activity	skos:exactMatch	EC:7.2.2.4	semapv:ManualMappingCuration
GO:0140679	ABC-type sodium transporter activity	oio:hasDbXref	MetaCyc:RXN-17739	semapv:ManualMappingCuration
GO:0140679	ABC-type sodium transporter activity	skos:broadMatch	RHEA:14633	semapv:ManualMappingCuration
GO:0140679	ABC-type sodium transporter activity	oio:hasDbXref	TC:3.A.1.115.1	semapv:ManualMappingCuration
GO:0140680	histone H3K36me/H3K36me2 demethylase activity	oio:hasDbXref	EC:1.14.11.27	semapv:ManualMappingCuration
GO:0140680	histone H3K36me/H3K36me2 demethylase activity	oio:hasDbXref	MetaCyc:RXN-8661	semapv:ManualMappingCuration
GO:0140680	histone H3K36me/H3K36me2 demethylase activity	oio:hasDbXref	RHEA:42032	semapv:ManualMappingCuration
GO:0140681	histone H3K36me2/H3K36me3 demethylase activity	skos:exactMatch	EC:1.14.11.69	semapv:ManualMappingCuration
GO:0140681	histone H3K36me2/H3K36me3 demethylase activity	oio:hasDbXref	MetaCyc:RXN-20643	semapv:ManualMappingCuration
GO:0140681	histone H3K36me2/H3K36me3 demethylase activity	oio:hasDbXref	RHEA:60236	semapv:ManualMappingCuration
GO:0140682	FAD-dependent H3K4me/H3K4me3 demethylase activity	oio:hasDbXref	EC:1.14.99.66	semapv:ManualMappingCuration
GO:0140682	FAD-dependent H3K4me/H3K4me3 demethylase activity	oio:hasDbXref	RHEA:60244	semapv:ManualMappingCuration
GO:0140683	histone H3K9me/H3K9me2 demethylase activity	oio:hasDbXref	EC:1.14.11.65	semapv:ManualMappingCuration
GO:0140683	histone H3K9me/H3K9me2 demethylase activity	oio:hasDbXref	RHEA:60188	semapv:ManualMappingCuration
GO:0140684	histone H3K9me2/H3K9me3 demethylase activity	oio:hasDbXref	EC:1.14.11.66	semapv:ManualMappingCuration
GO:0140684	histone H3K9me2/H3K9me3 demethylase activity	oio:hasDbXref	RHEA:60200	semapv:ManualMappingCuration
GO:0140690	dihydropyrimidine dehydrogenase (NAD+) complex	oio:hasDbXref	MetaCyc:CPLX0-7788	semapv:ManualMappingCuration
GO:0140692	very long-chain fatty acid omega-hydroxylase activity	oio:hasDbXref	RHEA:67952	semapv:ManualMappingCuration
GO:0140696	(S)-2-hydroxyglutarate dehydrogenase activity	skos:exactMatch	EC:1.1.5.13	semapv:ManualMappingCuration
GO:0140696	(S)-2-hydroxyglutarate dehydrogenase activity	skos:exactMatch	RHEA:58664	semapv:ManualMappingCuration
GO:0140701	3',3'-cyclic GMP-AMP synthase activity	oio:hasDbXref	RHEA:35647	semapv:ManualMappingCuration
GO:0140735	lovastatin biosynthetic process	oio:hasDbXref	kegg.module:M00893	semapv:ManualMappingCuration
GO:0140735	lovastatin biosynthetic process	oio:hasDbXref	MetaCyc:PWY-7535	semapv:ManualMappingCuration
GO:0140740	ADP-riboxanase activity	skos:exactMatch	RHEA:69500	semapv:ManualMappingCuration
GO:0140740	ADP-riboxanase activity	skos:narrowMatch	RHEA:75883	semapv:ManualMappingCuration
GO:0140740	ADP-riboxanase activity	skos:narrowMatch	RHEA:75887	semapv:ManualMappingCuration
GO:0140741	tRNA-uracil-4 sulfurtransferase activity	oio:hasDbXref	EC:2.8.1.4	semapv:ManualMappingCuration
GO:0140741	tRNA-uracil-4 sulfurtransferase activity	oio:hasDbXref	MetaCyc:TRNA-S-TRANSFERASE-RXN	semapv:ManualMappingCuration
GO:0140741	tRNA-uracil-4 sulfurtransferase activity	oio:hasDbXref	RHEA:24176	semapv:ManualMappingCuration
GO:0140762	glucose dehydrogenase (FAD, quinone) activity	oio:hasDbXref	EC:1.1.5.9	semapv:ManualMappingCuration
GO:0140762	glucose dehydrogenase (FAD, quinone) activity	oio:hasDbXref	MetaCyc:GLUCOSE-DEHYDROGENASE-ACCEPTOR-RXN	semapv:ManualMappingCuration
GO:0140762	glucose dehydrogenase (FAD, quinone) activity	oio:hasDbXref	RHEA:47372	semapv:ManualMappingCuration
GO:0140769	ACP-dependent peptidyl-lysine N6-myristoyltransferase activity	skos:exactMatch	RHEA:70611	semapv:ManualMappingCuration
GO:0140770	CoA-dependent peptidyl-lysine N6-myristoyltransferase activity	skos:exactMatch	RHEA:59752	semapv:ManualMappingCuration
GO:0140771	ACP-dependent peptidyl-lysine N6-palmitoyltransferase activity	skos:exactMatch	RHEA:70615	semapv:ManualMappingCuration
GO:0140772	CoA-dependent peptidyl-lysine N6-palmitoyltransferase activity	skos:narrowMatch	RHEA:59768	semapv:ManualMappingCuration
GO:0140773	NAD-dependent protein demyristoylase activity	oio:hasDbXref	RHEA:70567	semapv:ManualMappingCuration
GO:0140774	NAD-dependent protein depalmitoylase activity	oio:hasDbXref	RHEA:70563	semapv:ManualMappingCuration
GO:0140779	XCL1 production	oio:hasDbXref	Wikipedia:XCL1	semapv:ManualMappingCuration
GO:0140788	L-glutamate uniporter activity	skos:broadMatch	RHEA:66336	semapv:ManualMappingCuration
GO:0140802	NAD+-protein-C-terminal glycine ADP-ribosyltransferase activity	oio:hasDbXref	RHEA:58268	semapv:ManualMappingCuration
GO:0140803	NAD+- protein-cysteine ADP-ribosyltransferase activity	oio:hasDbXref	RHEA:56612	semapv:ManualMappingCuration
GO:0140804	NAD+- protein-lysine ADP-ribosyltransferase activity	oio:hasDbXref	RHEA:58220	semapv:ManualMappingCuration
GO:0140805	NAD+-protein-serine ADP-ribosyltransferase activity	oio:hasDbXref	RHEA:58232	semapv:ManualMappingCuration
GO:0140808	NAD+-protein-tyrosine ADP-ribosyltransferase activity	oio:hasDbXref	RHEA:58236	semapv:ManualMappingCuration
GO:0140814	glycine betaine:sodium:chloride symporter activity	oio:hasDbXref	RHEA:71175	semapv:ManualMappingCuration
GO:0140815	NAD+-protein-histidine ADP-ribosyltransferase activity	oio:hasDbXref	RHEA:72071	semapv:ManualMappingCuration
GO:0140818	mRNA 5'-triphosphate monophosphatase activity	oio:hasDbXref	EC:3.6.1.74	semapv:ManualMappingCuration
GO:0140818	mRNA 5'-triphosphate monophosphatase activity	oio:hasDbXref	MetaCyc:POLYNUCLEOTIDE-5-PHOSPHATASE-RXN	semapv:ManualMappingCuration
GO:0140818	mRNA 5'-triphosphate monophosphatase activity	oio:hasDbXref	RHEA:67004	semapv:ManualMappingCuration
GO:0140824	thioredoxin-dependent peroxiredoxin activity	oio:hasDbXref	EC:1.11.1.24	semapv:ManualMappingCuration
GO:0140824	thioredoxin-dependent peroxiredoxin activity	oio:hasDbXref	RHEA:62620	semapv:ManualMappingCuration
GO:0140825	lactoperoxidase activity	oio:hasDbXref	EC:1.11.1.7	semapv:ManualMappingCuration
GO:0140825	lactoperoxidase activity	oio:hasDbXref	MetaCyc:PEROXID-RXN	semapv:ManualMappingCuration
GO:0140825	lactoperoxidase activity	oio:hasDbXref	RHEA:56136	semapv:ManualMappingCuration
GO:0140826	zinc:proton antiporter activity	skos:narrowMatch	RHEA:28839	semapv:ManualMappingCuration
GO:0140826	zinc:proton antiporter activity	skos:narrowMatch	RHEA:72627	semapv:ManualMappingCuration
GO:0140829	bicarbonate:monoatomic anion antiporter activity	oio:hasDbXref	TC:2.A.31.1.1	semapv:ManualMappingCuration
GO:0140830	L-glutamine, sodium:proton antiporter activity	oio:hasDbXref	RHEA:71127	semapv:ManualMappingCuration
GO:0140831	L-asparagine, sodium:proton antiporter activity	oio:hasDbXref	RHEA:71131	semapv:ManualMappingCuration
GO:0140832	L-histidine, sodium:proton antiporter activity	oio:hasDbXref	RHEA:71135	semapv:ManualMappingCuration
GO:0140853	cholesterol-protein transferase activity	oio:hasDbXref	RHEA:59504	semapv:ManualMappingCuration
GO:0140859	pterocarpan synthase activity	oio:hasDbXref	EC:4.2.1.139	semapv:ManualMappingCuration
GO:0140859	pterocarpan synthase activity	oio:hasDbXref	RHEA:35407	semapv:ManualMappingCuration
GO:0140868	4,4'-diapophytoene desaturase (4,4'-diapolycopene-forming)	oio:hasDbXref	EC:1.3.8.2	semapv:ManualMappingCuration
GO:0140868	4,4'-diapophytoene desaturase (4,4'-diapolycopene-forming)	skos:narrowMatch	RHEA:31399	semapv:ManualMappingCuration
GO:0140868	4,4'-diapophytoene desaturase (4,4'-diapolycopene-forming)	skos:narrowMatch	RHEA:31403	semapv:ManualMappingCuration
GO:0140868	4,4'-diapophytoene desaturase (4,4'-diapolycopene-forming)	skos:narrowMatch	RHEA:31407	semapv:ManualMappingCuration
GO:0140868	4,4'-diapophytoene desaturase (4,4'-diapolycopene-forming)	skos:exactMatch	RHEA:42800	semapv:ManualMappingCuration
GO:0140872	viridicatumtoxin biosynthetic process	oio:hasDbXref	MetaCyc:PWY-7659	semapv:ManualMappingCuration
GO:0140873	paxilline biosynthetic process	oio:hasDbXref	MetaCyc:PWY-7493	semapv:ManualMappingCuration
GO:0140878	griseofulvin biosynthetic process	oio:hasDbXref	MetaCyc:PWY-7653	semapv:ManualMappingCuration
GO:0140892	sodium,bicarbonate:chloride antiporter activity	oio:hasDbXref	TC:2.A.31.2.4	semapv:ManualMappingCuration
GO:0140893	neutral amino acid, sodium:proton antiporter activity	oio:hasDbXref	TC:2.A.18.6.8	semapv:ManualMappingCuration
GO:0140900	chloride:bicarbonate antiporter activity	oio:hasDbXref	RHEA:72203	semapv:ManualMappingCuration
GO:0140900	chloride:bicarbonate antiporter activity	oio:hasDbXref	TC:2.A.53.2.18	semapv:ManualMappingCuration
GO:0140901	L-asparagine:sodium symporter activity	oio:hasDbXref	RHEA:71383	semapv:ManualMappingCuration
GO:0140901	L-asparagine:sodium symporter activity	oio:hasDbXref	TC:2.A.18.6.13	semapv:ManualMappingCuration
GO:0140902	L-glutamine:sodium symporter activity	oio:hasDbXref	TC:2.A.18.6.13	semapv:ManualMappingCuration
GO:0140911	pore-forming activity	oio:hasDbXref	TC:1.C	semapv:ManualMappingCuration
GO:0140932	5'-(N(7)-methyl 5'-triphosphoguanosine)-[mRNA] diphosphatase activity	skos:exactMatch	EC:3.6.1.59	semapv:ManualMappingCuration
GO:0140932	5'-(N(7)-methyl 5'-triphosphoguanosine)-[mRNA] diphosphatase activity	skos:narrowMatch	RHEA:65384	semapv:ManualMappingCuration
GO:0140932	5'-(N(7)-methyl 5'-triphosphoguanosine)-[mRNA] diphosphatase activity	skos:narrowMatch	RHEA:65388	semapv:ManualMappingCuration
GO:0140933	5'-(N(7)-methylguanosine 5'-triphospho)-[mRNA] hydrolase activity	oio:hasDbXref	EC:3.6.1.62	semapv:ManualMappingCuration
GO:0140933	5'-(N(7)-methylguanosine 5'-triphospho)-[mRNA] hydrolase activity	oio:hasDbXref	RHEA:67484	semapv:ManualMappingCuration
GO:0140941	histone H4K20me methyltransferase activity	oio:hasDbXref	EC:2.1.1.362	semapv:ManualMappingCuration
GO:0140941	histone H4K20me methyltransferase activity	oio:hasDbXref	RHEA:60348	semapv:ManualMappingCuration
GO:0140942	histone H3K9 dimethyltransferase activity	oio:hasDbXref	EC:2.1.1.368	semapv:ManualMappingCuration
GO:0140942	histone H3K9 dimethyltransferase activity	oio:hasDbXref	RHEA:64444	semapv:ManualMappingCuration
GO:0140943	histone H4K20 trimethyltransferase activity	oio:hasDbXref	EC:2.1.1.372	semapv:ManualMappingCuration
GO:0140943	histone H4K20 trimethyltransferase activity	oio:hasDbXref	RHEA:64456	semapv:ManualMappingCuration
